ptid;enid;name;fullname
KOMMUNENUMMER;;1531;
KOMMUNENUMMER;;1532;
KOMMUNENUMMER;;1534;
KOMMUNENUMMER;;1535;
KOMMUNENUMMER;;1537;
KOMMUNENUMMER;;1539;
KOMMUNENUMMER;;1543;
KOMMUNENUMMER;;1545;
KOMMUNENUMMER;;1546;
KOMMUNENUMMER;;1547;
KOMMUNENUMMER;;1548;
KOMMUNENUMMER;;1551;
KOMMUNENUMMER;;1554;
KOMMUNENUMMER;;1557;
KOMMUNENUMMER;;1560;
KOMMUNENUMMER;;1563;
KOMMUNENUMMER;;1566;
KOMMUNENUMMER;;1567;
KOMMUNENUMMER;;1569;
KOMMUNENUMMER;;1571;
KOMMUNENUMMER;;1572;
KOMMUNENUMMER;;1573;
KOMMUNENUMMER;;1576;
KOMMUNENUMMER;;1601;
KOMMUNENUMMER;;1612;
KOMMUNENUMMER;;1613;
KOMMUNENUMMER;;1617;
KOMMUNENUMMER;;1620;
KOMMUNENUMMER;;1621;
KOMMUNENUMMER;;1622;
KOMMUNENUMMER;;1624;
KOMMUNENUMMER;;1627;
KOMMUNENUMMER;;1630;
KOMMUNENUMMER;;1632;
KOMMUNENUMMER;;1633;
KOMMUNENUMMER;;1634;
KOMMUNENUMMER;;1635;
KOMMUNENUMMER;;1636;
KOMMUNENUMMER;;1638;
KOMMUNENUMMER;;1640;
KOMMUNENUMMER;;1644;
KOMMUNENUMMER;;1648;
KOMMUNENUMMER;;1653;
KOMMUNENUMMER;;1657;
KOMMUNENUMMER;;1662;
KOMMUNENUMMER;;1663;
KOMMUNENUMMER;;1664;
KOMMUNENUMMER;;1665;
KOMMUNENUMMER;;1702;
KOMMUNENUMMER;;1703;
KOMMUNENUMMER;;1711;
KOMMUNENUMMER;;1714;
KOMMUNENUMMER;;1717;
KOMMUNENUMMER;;1718;
KOMMUNENUMMER;;1719;
KOMMUNENUMMER;;1721;
KOMMUNENUMMER;;1723;
KOMMUNENUMMER;;1724;
KOMMUNENUMMER;;1725;
KOMMUNENUMMER;;1729;
KOMMUNENUMMER;;1736;
KOMMUNENUMMER;;1738;
KOMMUNENUMMER;;1739;
KOMMUNENUMMER;;1740;
KOMMUNENUMMER;;1742;
KOMMUNENUMMER;;1743;
KOMMUNENUMMER;;1744;
KOMMUNENUMMER;;1748;
KOMMUNENUMMER;;1749;
KOMMUNENUMMER;;1750;
KOMMUNENUMMER;;1751;
KOMMUNENUMMER;;1755;
KOMMUNENUMMER;;1756;
KOMMUNENUMMER;;1804;
KOMMUNENUMMER;;1805;
KOMMUNENUMMER;;1811;
KOMMUNENUMMER;;1812;
KOMMUNENUMMER;;1813;
KOMMUNENUMMER;;1815;
KOMMUNENUMMER;;1816;
KOMMUNENUMMER;;1818;
KOMMUNENUMMER;;1820;
KOMMUNENUMMER;;1822;
KOMMUNENUMMER;;1824;
KOMMUNENUMMER;;1825;
KOMMUNENUMMER;;1826;
KOMMUNENUMMER;;1827;
